"0","storms$name
"
"1","   [1]"
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1","
"
"1","   [8]"
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1","
"
"1","  [15]"
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1","
"
"1","  [22]"
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1","
"
"1","  [29]"
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Allison  "
"1"," Barry    "
"1"," Barry    "
"1","
"
"1","  [36]"
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1","
"
"1","  [43]"
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1","
"
"1","  [50]"
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Barry    "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [57]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [64]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [71]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [78]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [85]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1","
"
"1","  [92]"
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Chantal  "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1","
"
"1","  [99]"
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1","
"
"1"," [106]"
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1","
"
"1"," [113]"
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Dean     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1","
"
"1"," [120]"
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1","
"
"1"," [127]"
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1","
"
"1"," [134]"
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1","
"
"1"," [141]"
"1"," Erin     "
"1"," Erin     "
"1"," Erin     "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [148]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [155]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [162]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [169]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [176]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [183]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [190]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [197]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [204]"
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1"," Felix    "
"1","
"
"1"," [211]"
"1"," Felix    "
"1"," Felix    "
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1","
"
"1"," [218]"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Gabrielle"
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [225]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [232]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [239]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [246]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [253]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1","
"
"1"," [260]"
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Humberto "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [267]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [274]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [281]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [288]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [295]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [302]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [309]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [316]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1","
"
"1"," [323]"
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Iris     "
"1"," Jerry    "
"1","
"
"1"," [330]"
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1","
"
"1"," [337]"
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1","
"
"1"," [344]"
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1"," Jerry    "
"1","
"
"1"," [351]"
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1","
"
"1"," [358]"
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1","
"
"1"," [365]"
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1","
"
"1"," [372]"
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1","
"
"1"," [379]"
"1"," Karen    "
"1"," Karen    "
"1"," Karen    "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [386]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [393]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [400]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [407]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [414]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [421]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [428]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [435]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1","
"
"1"," [442]"
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Luis     "
"1"," Marilyn  "
"1","
"
"1"," [449]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [456]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [463]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [470]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [477]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [484]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [491]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [498]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [505]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [512]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1","
"
"1"," [519]"
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Marilyn  "
"1"," Noel     "
"1","
"
"1"," [526]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [533]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [540]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [547]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [554]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [561]"
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1"," Noel     "
"1","
"
"1"," [568]"
"1"," Noel     "
"1"," Noel     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1","
"
"1"," [575]"
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1","
"
"1"," [582]"
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1","
"
"1"," [589]"
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1","
"
"1"," [596]"
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1","
"
"1"," [603]"
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Opal     "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1","
"
"1"," [610]"
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1","
"
"1"," [617]"
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Pablo    "
"1"," Roxanne  "
"1","
"
"1"," [624]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [631]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [638]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [645]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [652]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [659]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [666]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1","
"
"1"," [673]"
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Roxanne  "
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1","
"
"1"," [680]"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1","
"
"1"," [687]"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1"," Sebastien"
"1","
"
"1"," [694]"
"1"," Sebastien"
"1"," Sebastien"
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1","
"
"1"," [701]"
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1","
"
"1"," [708]"
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1","
"
"1"," [715]"
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1","
"
"1"," [722]"
"1"," Tanya    "
"1"," Tanya    "
"1"," Tanya    "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1","
"
"1"," [729]"
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1","
"
"1"," [736]"
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1","
"
"1"," [743]"
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Arthur   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [750]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [757]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [764]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [771]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [778]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [785]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1","
"
"1"," [792]"
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Bertha   "
"1"," Cesar    "
"1"," Cesar    "
"1","
"
"1"," [799]"
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1","
"
"1"," [806]"
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1"," Cesar    "
"1","
"
"1"," [813]"
"1"," Cesar    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1","
"
"1"," [820]"
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1","
"
"1"," [827]"
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1","
"
"1"," [834]"
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Dolly    "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [841]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [848]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [855]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [862]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [869]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [876]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [883]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [890]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [897]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [904]"
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1"," Edouard  "
"1","
"
"1"," [911]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [918]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [925]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [932]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [939]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [946]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [953]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [960]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [967]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [974]"
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1"," Fran     "
"1","
"
"1"," [981]"
"1"," Fran     "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1","
"
"1"," [988]"
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1","
"
"1"," [995]"
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1"," Gustav   "
"1","
"
"1"," [ reached getOption(""max.print"") -- omitted 1747 entries ]
"
"1","79 "
"1","Levels: "
"1","Alberto Alex Allison Ana Arlene Arthur Barry Bertha Beryl ... Tanya"
"1","
"
